"Ano","Data","Autor","Título","Instituição","Ano Corrigido","Data Corrigida","Nome Corrigido","Título Corrigido","Instituição Corrigida","URL","Status","Note"
2014,25/04/14,"Francielck Domingos Freire","O uso de um livro-caderno de matemática alternativo em sala de aula: praticidade e coerência didática voltadas para a realidade local e tecnológica","UNIFAP",2014,25/04/14,"Francielck Domingos Freire","O uso de um livro-caderno de Matemática alternativo em sala de aula: praticidade e coerência didática voltadas para a realidade local e tecnológica","UNIFAP","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1085&id2=584",,
2014,26/03/14,"Marcelo Nascimento Lorio","Aproximações de números reiais  por números racionais: por que as convergentes de frações contínuas fornecem as melhores aproximações?","PUC",2014,26/03/14,"Marcelo Nascimento Lorio","Aproximações de números reais por números racionais: por que as convergentes de frações contínuas fornecem as melhores aproximações?","PUC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1086&id2=1058",,
2014,12/05/14,"Talita Melsone Marcondes","Geometrias hiperbólicas com uso do geogebra","UTFPR",2014,12/05/14,"Talita Melsone Marcondes","Geometrias hiperbólicas com uso do GeoGebra","UTFPR","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1087&id2=1444",,
2014,25/04/14,"Orlando Eduardo Da Silva Ferri","Progressões e funções: da variação e caracterização das funções do tipo exponencial e logarítmica às técnicas de ajuste de curvas no uso de modelagem matemática","UTFPR",2014,25/04/14,"Orlando Eduardo da Silva Ferri","Progressões e funções: da variação e caracterização das funções do tipo exponencial e logarítmica às técnicas de ajuste de curvas no uso de modelagem matemática","UTFPR","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1088&id2=1201",,
2014,04/04/14,"Jorge Prazeres Cardoso","Decomposição de matrizes uma proposta para calcular o produto matricial no ensino médio","UNIFAP",2014,04/04/14,"Jorge Prazeres Cardoso","Decomposição de matrizes uma proposta para calcular o produto matricial no Ensino Médio","UNIFAP","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1089&id2=51339",,
2013,13/03/13,"Gisele Polyana Rodrigues Pereira","O ensino das cônicas através de estudos contextualizados até sua concepção na geometria analítica: parábola","UFLA",2013,13/03/13,"Gisele Polyana Rodrigues Pereira","O ensino das cônicas através de estudos contextualizados até sua concepção na geometria analítica: parábola","UFLA","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=109&id2=44244",,
2014,09/04/14,"Augusto De Oliveira Correa","Geometria fractal no ensino médio","UNIFAP",2014,09/04/14,"Augusto de Oliveira Corrêa","Geometria fractal no Ensino Médio","UNIFAP","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1090&id2=29804",,
2014,09/04/14,"Astrogecildo Ubaiara Brito","Geometria fractal na sala de aula","UNIFAP",2014,09/04/14,"Astrogecildo Ubaiara Brito","Geometria fractal na sala de aula","UNIFAP","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1091&id2=36124",,
2013,17/10/13,"Jose Rutenio Do Amaral Junior","O ensino de polígonos com o auxílio do geogebra no  ensino médio","UNIVASF",2013,17/10/13,"José Rutenio do Amaral Jr","O ensino de polígonos com o auxílio do GeoGebra no Ensino Médio","UNIVASF","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1092&id2=44888",,
2014,17/03/14,"Silvino Domingos Neto","Ferramentas auxiliares no ensino e apredizagem das funções seno, cosseno e tangente na educação básica","UFV",2014,17/03/14,"Silvino Domingos Neto","Ferramentas auxiliares no ensino e aprendizagem das funções seno, cosseno e tangente na Educação Básica","UFV","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1093&id2=1427",,
2014,15/05/14,"Adriza Macedo Damaceno Lima","Conhecendo os alunos que ingressam nos cursos de ciências exatas da uesb: uma experiência com alunos dos cursos de ciência da computação e física.","UESB",2014,15/05/14,"Adriza Macedo Damaceno Lima","Conhecendo os alunos que ingressam nos cursos de ciências exatas da UESB: uma experiência com alunos dos cursos de ciência da computação e Física","UESB","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1094&id2=24",,
2014,04/06/14,"Diego Ferreira Gomes","Equações de diferenças e alguns modelos","UFPI",2014,04/06/14,"Diego Ferreira Gomes","Equações de diferenças e alguns modelos","UFPI","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1095&id2=382",,
2014,05/05/14,"Saulo Portes Dos Reis","Logarítmos: uma proposta de ensino.","UNESP",2014,05/05/14,"Saulo Portes dos Reis","Logaritmos: uma proposta de ensino","UNESP","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1096&id2=1404",,
2014,24/03/14,"Douglas Francisco Dario","Geometrias não euclidianas: elíptica e hiperbólica no ensino médio","UTFPR",2014,24/03/14,"Douglas Francisco Dario","Geometrias não euclidianas: elíptica e hiperbólica no Ensino Médio","UTFPR","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1097&id2=394",,
2014,06/06/14,"Ulisses Dos Santos Borges","Curso de logaritmo para o ensino médio com proposta de atividades alternativas","UFJF",2014,06/06/14,"Ulisses dos Santos Borges","Curso de logaritmo para o Ensino Médio com proposta de atividades alternativas","UFJF","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1098&id2=1490",,
2014,27/02/14,"Walter Araújo Rocha Júnior","Recorrências lineares e algumas aplicacões","UFPI",2014,27/02/14,"Walter Araújo Rocha Jr","Recorrências lineares e algumas aplicações","UFPI","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1099&id2=1543",,
2013,11/04/13,"Alex Menezes Pereira","Problemas, sequências e consequências","UESC",2013,11/04/13,"Alex Menezes Pereira","Problemas, sequências e consequências","UESC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=110&id2=41664",,
2014,10/06/14,"Cristiane Santos Barreto","Laboratório de ensino de matemática: conhecendo, avaliando e construindo.","UESB",2014,10/06/14,"Cristiane Santos Barreto","Laboratório de ensino de Matemática: conhecendo, avaliando e construindo","UESB","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1100&id2=317",,
2013,30/08/13,"Gilvan Andrade Santos","A função seno na educação básica e uma discussão acerca da inclusão de abordagens alternativas","FUFS",2013,30/08/13,"Gilvan Andrade Santos","A função seno na Educação Básica e uma discussão acerca da inclusão de abordagens alternativas","FUFS","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1101&id2=26936",,
2013,12/08/13,"Márcio Miranda De Carvalho","Resolução de problemas matemáticos olímpicos: uma abordagem aritimética modular","UNIVASF",2013,12/08/13,"Márcio Miranda de Carvalho","Resolução de problemas matemáticos olímpicos: uma abordagem aritmética modular","UNIVASF","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1102&id2=30093",,
2013,30/08/13,"Jeofton Meira Trindade","Scilab, geogebra e winplot como recurso pedagógico no ensino de matrizes, determinantes e geometria analítica.","UFMA",2013,30/08/13,"Jeofton Meira Trindade","Scilab, GeoGebra e WinPlot como recurso pedagógico no ensino de matrizes, determinantes e geometria analítica","UFMA","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1103&id2=37670",,
2014,30/05/14,"Rafael Segadas Dos Santos","""interpretando equações e inequações através de gráficos de funções"".","UFF",2014,30/05/14,"Rafael Segadas dos Santos","Interpretando equações e inequações através de gráficos de funções","UFF","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1104&id2=1268",,
2014,04/06/14,"Francisco De Assis Parentes Da Silva Do Amaral Ferreira","O uso do planímetro polar em sala de aula","UFPI",2014,04/06/14,"Francisco de Assis Parentes da Silva do Amaral Ferreira","O uso do planímetro polar em sala de aula","UFPI","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1105&id2=595",,
2014,06/05/14,"Eliel Gonçalves Villa Nova","Análise comparativa entre avaliação diagnóstica e desempenho escolar no colégio militar de campo grande - via intervalos de confiança bootstrap","UFMS",2014,06/05/14,"Eliel Gonçalves Villa Nova","Análise comparativa entre avaliação diagnóstica e desempenho escolar no colégio militar de campo grande – via intervalos de confiança bootstrap","UFMS","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1106&id2=450",,
2014,09/04/14,"Kalama Guimaraes Leite","Equação diofantina linear: aplicações no ensino médio","UNIFAP",2014,09/04/14,"Kalama Guimarães Leite","Equação diofantina linear: aplicações no Ensino Médio","UNIFAP","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1107&id2=35151",,
2014,03/06/14,"Ricardo Ribeiro Alcântara","Probabilidade geométrica em lançamentos aleatórios","UFPI",2014,03/06/14,"Ricardo Ribeiro Alcântara","Probabilidade geométrica em lançamentos aleatórios","UFPI","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1108&id2=1314",,
2014,22/01/14,"Rodrigo De Oliveira Mancebo","O ensino das quatro operações para o sexto ano do ensino fundamental – teoria e prática","UFF",2014,22/01/14,"Rodrigo de Oliveira Mancebo","O ensino das quatro operações para o sexto ano do Ensino Fundamental – teoria e prática","UFF","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1109&id2=27306",,
2013,21/03/13,"Cleyton Barros Souza","Matemática experimental: uso da tábua trigonométrica","UESC",2013,21/03/13,"Cleyton Barros Souza","Matemática experimental: uso da tábua trigonométrica","UESC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=111&id2=41425",,
2014,04/06/14,"Rosemar Dos Santos Almeida","Desmistificando a trigonometria: existência de valores do seno e cosseno maiores que 1","UFRB",2014,04/06/14,"Rosemar dos Santos Almeida","Desmistificando a trigonometria: existência de valores do seno e cosseno maiores que 1","UFRB","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1110&id2=1381",,
2014,28/05/14,"Felipe Ferreira Da Silva","O método dos mínimos quadrados: uma proposta ao ensino médio para o ajuste por parábolas","UNIRIO",2014,28/05/14,"Felipe Ferreira da Silva","O método dos mínimos quadrados: uma proposta ao Ensino Médio para o ajuste por parábolas","UNIRIO","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1111&id2=544",,
2014,28/05/14,"João Carlos Vieira Da Cunha","O método dos mínimos quadrados: uma proposta ao ensino médio para o ajuste por retas","UNIRIO",2014,28/05/14,"João Carlos Vieira da Cunha","O método dos mínimos quadrados: uma proposta ao Ensino Médio para o ajuste por retas","UNIRIO","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1112&id2=767",,
2014,11/07/14,"Gildene Fortes De Meneses Machado","Jornais e revistas como estratégias para o ensino da matemática","UFPI",2014,11/07/14,"Gildene Fortes de Meneses Machado","Jornais e revistas como estratégias para o ensino da Matemática","UFPI","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1113&id2=642",,
2014,26/06/14,"Paula Eveline Da Silva Dos Santos","Teorema de euler: um estudo com auxílio de materiais concretos e tecnologias","UENF",2014,26/06/14,"Paula Eveline da Silva dos Santos","Teorema de Euler: um estudo com auxílio de materiais concretos e tecnologias","UENF","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1116&id2=1221",,
2014,28/03/14,"Leandro De Souza Gonçalves","Propriedades reflexivas das cônicas","PUC",2014,28/03/14,"Leandro de Souza Gonçalves","Propriedades reflexivas das cônicas","PUC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1118&id2=929",,
2014,08/04/14,"Carlos Augusto Gomes Loiola","Um taxi para euclides: uma geometria não euclidiana na educação básica","PUC",2014,08/04/14,"Carlos Augusto Gomes Loiola","Um táxi para Euclides: uma geometria não euclidiana na Educação Básica","PUC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1119&id2=233",,
2013,15/03/13,"Igor Schmidke Ribeiro","Combs - um software de apoio ao ensino da análise combinatória","UESC",2013,15/03/13,"Igor Schmidke Ribeiro","Combs – um software de apoio ao ensino da análise combinatória","UESC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=112&id2=29419",,
2014,01/07/14,"Tiago Felipe De Oliveira Alves","Relação entre a lateralidade e o desenvolvimento do pensamento geométrico no ensino fundamental","UnB",2014,01/07/14,"Tiago Felipe de Oliveira Alves","Relação entre a lateralidade e o desenvolvimento do pensamento geométrico no Ensino Fundamental","UnB","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1120&id2=1476",,
2014,01/07/14,"Luiz Fernando Costa","Protótipo de um programa de aprendizagem para auxiliar alunos do ensino médio a revisarem e aprofundarem conhecimentos matemáticos básicos","UnB",2014,01/07/14,"Luiz Fernando Costa","Protótipo de um programa de aprendizagem para auxiliar alunos do Ensino Médio a revisarem e aprofundarem conhecimentos matemáticos básicos","UnB","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1121&id2=1017",,
2014,01/07/14,"André Wangles De Araujo","Análise do modelo de avaliação da aprendizagem de uma escola pública do distrito federal na percepção dos docentes","UnB",2014,01/07/14,"André Wangles de Araújo","Análise do modelo de avaliação da aprendizagem de uma escola pública do Distrito Federal na percepção dos docentes","UnB","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1122&id2=52390",,
2014,03/07/14,"Felipe Torres Vital","Métodos de resolução de sistemas lineares e custo computacional","UnB",2014,03/07/14,"Felipe Torres Vital","Métodos de resolução de sistemas lineares e custo computacional","UnB","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1123&id2=548",,
2014,09/04/14,"Toni De Souza Ribeiro","Matemática financeira para o ensino médio e concursos públicos","UNIFAP",2014,09/04/14,"Toni de Souza Ribeiro","Matemática financeira para o Ensino Médio e concursos públicos","UNIFAP","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1124&id2=36614",,
2014,25/04/14,"Fredson Luis Torres Alves","Conjunto dos números reais reflexões para construção de uma proposta para o ensino dos números reais","UNIFAP",2014,25/04/14,"Fredson Luís Torres Alves","Conjunto dos números reais reflexões para construção de uma proposta para o ensino dos números reais","UNIFAP","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1125&id2=36318",,
2014,09/04/14,"Sandro Henrique Barbosa Da Costa","O ensino das frações no ensino fundamental e seu reflexo no ensino médio","UNIFAP",2014,09/04/14,"Sandro Henrique Barbosa da Costa","O ensino das frações no Ensino Fundamental e seu reflexo no Ensino Médio","UNIFAP","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1126&id2=42878",,
2014,01/07/14,"Edson Martins Ferreira","Análise da abrangência da matriz de referência do enem com relação às habilidades avaliadas nos itens de matemática aplicados de 2009 a 2013","UnB",2014,01/07/14,"Edson Martins Ferreira","Análise da abrangência da matriz de referência do ENEM com relação às habilidades avaliadas nos itens de Matemática aplicados de 2009 a 2013","UnB","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1128&id2=419",,
2013,01/03/13,"Jose Macedo Leoncio","Reflexões sobre o ensino da trigonometria utilizando um teodolito caseiro","UESC",2013,01/03/13,"José Macedo Leoncio","Reflexões sobre o ensino da trigonometria utilizando um teodolito caseiro","UESC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=113&id2=30134",,
2014,26/06/14,"Lívia Azelman De Faria Abreu","Geometria para deficiente visual: uma proposta de ensino utilizando materiais concretos","UENF",2014,26/06/14,"Lívia Azelman de Faria Abreu","Geometria para deficiente visual: uma proposta de ensino utilizando materiais concretos","UENF","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1130&id2=968",,
2014,06/06/14,"Marcondes Sabóia Silva","A influência do origami no processo de ensino-aprendizagem da geometria do 9º ano - ensino fundamental","UnB",2014,06/06/14,"Marcondes Sabóia Silva","A influência do origami no processo de ensino-aprendizagem da geometria do 9º ano – Ensino Fundamental","UnB","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1131&id2=1091",,
2014,06/06/14,"Waldizar Borges De Araújo França","A utilização da criptogra?a para uma aprendizagem contextualizada e signi?cativa","UnB",2014,06/06/14,"Waldizar Borges de Araújo França","A utilização da criptografia para uma aprendizagem contextualizada e significativa","UnB","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1132&id2=1540",,
2014,05/06/14,"Antonio Simões Gaspar","As cônicas, quádricas e suas aplicações","UnB",2014,05/06/14,"Antônio Simões Gaspar","As cônicas, quádricas e suas aplicações","UnB","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=1133&id2=176",,
